DATE,Measure,Value
19830122,TMAX,33
19830122,TOBS,33
19830123,TMIN,6
19830123,TMAX,44
19830123,TOBS,17
19830124,TMIN,11
19830124,TMAX,33
19830124,TOBS,17
19830125,TMIN,0
19830125,TMAX,28
19830125,TOBS,11
19830126,TMIN,-11
19830126,TMAX,17
19830126,TOBS,-6
19830127,TMIN,-11
19830127,TMAX,11
19830127,TOBS,-11
19830128,TMIN,-83
19830128,TMAX,33
19830128,TOBS,-50
19830129,TMIN,-83
19830129,TMAX,61
19830129,TOBS,-33
19830130,TMIN,-44
19830130,TMAX,83
19830130,TOBS,44
19830131,TMIN,0
19830131,TMAX,44
19830131,TOBS,0
19830201,TMIN,-17
19830201,TMAX,72
19830201,TOBS,-11
19830202,TMIN,-17
19830202,TMAX,94
19830202,TOBS,94
19830203,TMIN,-11
19830203,TMAX,144
19830203,TOBS,-11
19830204,TMIN,-39
19830204,TMAX,-11
19830204,TOBS,-83
19830205,TMIN,-122
19830205,TMAX,-28
19830205,TOBS,-111
19830206,TMIN,-117
19830206,TMAX,-11
19830206,TOBS,-22
19830207,TMIN,-56
19830207,TMAX,17
19830207,TOBS,-22
19830208,TMIN,-33
19830208,TMAX,-17
19830208,TOBS,-78
19830209,TMIN,-94
19830209,TMAX,56
19830209,TOBS,0
19830210,TMIN,-6
19830210,TMAX,44
19830210,TOBS,6
19830211,TMIN,-33
19830211,TMAX,44
19830211,TOBS,-22
19830212,TMIN,-28
19830212,TMAX,22
19830212,TOBS,-17
19830213,TMIN,-39
19830213,TMAX,-17
19830213,TOBS,-33
19830214,TMIN,-56
19830214,TMAX,6
19830214,TOBS,-44
19830215,TMIN,-56
19830215,TMAX,111
19830215,TOBS,-39
19830216,TMIN,-56
19830216,TMAX,133
19830216,TOBS,-22
19830217,TMIN,-44
19830217,TMAX,139
19830217,TOBS,44
19830218,TMIN,22
19830218,TMAX,56
19830218,TOBS,33
19830219,TMIN,-39
19830219,TMAX,100
19830219,TOBS,-22
19830220,TMIN,-33
19830220,TMAX,167
19830220,TOBS,-22
19830221,TMIN,-33
19830221,TMAX,206
19830221,TOBS,0
19830222,TMIN,-11
19830222,TMAX,206
19830222,TOBS,11
19830223,TMIN,0
19830223,TMAX,217
19830223,TOBS,78
19830224,TMIN,-22
19830224,TMAX,111
19830224,TOBS,11
19830225,TMIN,-28
19830225,TMAX,106
19830225,TOBS,-17
19830226,TMIN,-111
19830226,TMAX,0
19830226,TOBS,-100
19830227,TMIN,-106
19830227,TMAX,72
19830227,TOBS,-78
19830228,TMIN,-89
19830228,TMAX,117
19830228,TOBS,-28
19830301,TMIN,-39
19830301,TMAX,150
19830301,TOBS,11
19830302,TMIN,-39
19830302,TMAX,178
19830302,TOBS,-28
19830303,TMIN,-39
19830303,TMAX,211
19830303,TOBS,6
19830304,TMIN,-6
19830304,TMAX,239
19830304,TOBS,56
19830305,TMIN,44
19830305,TMAX,267
19830305,TOBS,106
19830306,TMIN,94
19830306,TMAX,261
19830306,TOBS,144
19830307,TMIN,111
19830307,TMAX,228
19830307,TOBS,144
19830308,TMIN,56
19830308,TMAX,250
19830308,TOBS,89
19830309,TMIN,11
19830309,TMAX,122
19830309,TOBS,17
19830310,TMIN,-22
19830310,TMAX,17
19830310,TOBS,-11
19830311,TMIN,-22
19830311,TMAX,33
19830311,TOBS,28
19830312,TMIN,0
19830312,TMAX,39
19830312,TOBS,11
19830313,TMIN,-56
19830313,TMAX,89
19830313,TOBS,-44
19830314,TMIN,-61
19830314,TMAX,139
19830314,TOBS,28
19830315,TMIN,-11
19830315,TMAX,133
19830315,TOBS,0
19830316,TMIN,-17
19830316,TMAX,167
19830316,TOBS,33
19830317,TMIN,28
19830317,TMAX,172
19830317,TOBS,44
19830318,TMIN,33
19830318,TMAX,156
19830318,TOBS,78
19830319,TMIN,33
19830319,TMAX,122
19830319,TOBS,44
19830320,TMIN,28
19830320,TMAX,56
19830320,TOBS,39
19830321,TMIN,-11
19830321,TMAX,67
19830321,TOBS,-6
19830322,TMIN,-61
19830322,TMAX,22
19830322,TOBS,-50
19830323,TMIN,-94
19830323,TMAX,22
19830323,TOBS,-67
19830324,TMIN,-78
19830324,TMAX,61
19830324,TOBS,-56
19830325,TMIN,-89
19830325,TMAX,50
19830325,TOBS,-72
19830326,TMIN,-83
19830326,TMAX,72
19830326,TOBS,-11
19830327,TMIN,-22
19830327,TMAX,133
19830327,TOBS,83
19830328,TMIN,28
19830328,TMAX,161
19830328,TOBS,39
19830329,TMIN,11
19830329,TMAX,33
19830329,TOBS,22
19830330,TMIN,-11
19830330,TMAX,89
19830330,TOBS,0
19830331,TMIN,-6
19830331,TMAX,106
19830331,TOBS,0
19830401,TMIN,-6
19830401,TMAX,139
19830401,TOBS,67
19830402,TMIN,61
19830402,TMAX,150
19830402,TOBS,100
19830403,TMIN,44
19830403,TMAX,128
19830403,TOBS,56
19830404,TMIN,39
19830404,TMAX,61
19830404,TOBS,44
19830405,TMIN,39
19830405,TMAX,139
19830405,TOBS,56
19830406,TMIN,50
19830406,TMAX,144
19830406,TOBS,117
19830407,TMIN,106
19830407,TMAX,206
19830407,TOBS,139
19830408,TMIN,39
19830408,TMAX,139
19830408,TOBS,50
19830409,TMIN,39
19830409,TMAX,83
19830409,TOBS,67
19830410,TMIN,61
19830410,TMAX,133
19830410,TOBS,67
19830411,TMIN,33
19830411,TMAX,94
19830411,TOBS,44
19830412,TMIN,-6
19830412,TMAX,89
19830412,TOBS,6
19830413,TMIN,0
19830413,TMAX,178
19830413,TOBS,106
19830414,TMIN,94
19830414,TMAX,189
19830414,TOBS,150
19830415,TMIN,28
19830415,TMAX,183
19830415,TOBS,39
19830416,TMIN,-61
19830416,TMAX,67
19830416,TOBS,-22
19830417,TMIN,-61
19830417,TMAX,133
19830417,TOBS,22
19830418,TMIN,-28
19830418,TMAX,83
19830418,TOBS,-11
19830419,TMIN,-61
19830419,TMAX,56
19830419,TOBS,-39
19830420,TMIN,-61
19830420,TMAX,78
19830420,TOBS,-39
19830421,TMIN,-50
19830421,TMAX,117
19830421,TOBS,11
19830422,TMIN,0
19830422,TMAX,167
19830422,TOBS,39
19830423,TMIN,33
19830423,TMAX,200
19830423,TOBS,94
19830424,TMIN,67
19830424,TMAX,189
19830424,TOBS,72
19830425,TMIN,-11
19830425,TMAX,156
19830425,TOBS,0
19830426,TMIN,-11
19830426,TMAX,200
19830426,TOBS,28
19830427,TMIN,17
19830427,TMAX,250
19830427,TOBS,139
19830428,TMIN,128
19830428,TMAX,283
19830428,TOBS,156
19830429,TMIN,111
19830429,TMAX,239
19830429,TOBS,128
19830430,TMIN,122
19830430,TMAX,200
19830430,TOBS,161
19830501,TMIN,150
19830501,TMAX,217
19830501,TOBS,161
19830502,TMIN,139
19830502,TMAX,217
19830502,TOBS,172
19830503,TMIN,117
19830503,TMAX,256
19830503,TOBS,139
19830504,TMIN,39
19830504,TMAX,150
19830504,TOBS,50
19830505,TMIN,28
19830505,TMAX,206
19830505,TOBS,50
19830506,TMIN,39
19830506,TMAX,194
19830506,TOBS,78
19830507,TMIN,67
19830507,TMAX,261
19830507,TOBS,172
19830508,TMIN,72
19830508,TMAX,261
19830508,TOBS,83
19830509,TMIN,11
19830509,TMAX,144
19830509,TOBS,22
19830510,TMIN,0
19830510,TMAX,161
19830510,TOBS,17
19830511,TMIN,6
19830511,TMAX,206
19830511,TOBS,44
19830512,TMIN,28
19830512,TMAX,261
19830512,TOBS,117
19830513,TMIN,111
19830513,TMAX,272
19830513,TOBS,178
19830514,TMIN,156
19830514,TMAX,244
19830514,TOBS,167
19830515,TMIN,139
19830515,TMAX,250
19830515,TOBS,144
19830516,TMIN,61
19830516,TMAX,144
19830516,TOBS,72
19830517,TMIN,28
19830517,TMAX,183
19830517,TOBS,44
19830518,TMIN,33
19830518,TMAX,217
19830518,TOBS,122
19830519,TMIN,111
19830519,TMAX,211
19830519,TOBS,156
19830520,TMIN,122
19830520,TMAX,244
19830520,TOBS,128
19830521,TMIN,122
19830521,TMAX,228
19830521,TOBS,139
19830522,TMIN,133
19830522,TMAX,233
19830522,TOBS,183
19830523,TMIN,139
19830523,TMAX,239
19830523,TOBS,150
19830524,TMIN,67
19830524,TMAX,239
19830524,TOBS,78
19830525,TMIN,72
19830525,TMAX,250
19830525,TOBS,94
19830526,TMIN,17
19830526,TMAX,200
19830526,TOBS,39
19830527,TMIN,22
19830527,TMAX,178
19830527,TOBS,33
19830528,TMIN,22
19830528,TMAX,211
19830528,TOBS,139
19830529,TMIN,122
19830529,TMAX,161
19830529,TOBS,161
19830530,TMIN,67
19830530,TMAX,233
19830530,TOBS,94
19830531,TMIN,56
19830531,TMAX,194
19830531,TOBS,83
19830601,TMIN,78
19830601,TMAX,183
19830601,TOBS,111
19830602,TMIN,72
19830602,TMAX,222
19830602,TOBS,83
19830603,TMIN,72
19830603,TMAX,233
19830603,TOBS,156
19830604,TMIN,139
19830604,TMAX,206
19830604,TOBS,167
19830605,TMIN,94
19830605,TMAX,256
19830605,TOBS,117
19830606,TMIN,106
19830606,TMAX,289
19830606,TOBS,156
19830607,TMIN,78
19830607,TMAX,211
19830607,TOBS,94
19830608,TMIN,78
19830608,TMAX,261
19830608,TOBS,100
19830609,TMIN,83
19830609,TMAX,278
19830609,TOBS,106
19830610,TMIN,94
19830610,TMAX,294
19830610,TOBS,122
19830611,TMIN,111
19830611,TMAX,306
19830611,TOBS,133
19830612,TMIN,122
19830612,TMAX,311
19830612,TOBS,156
19830613,TMIN,144
19830613,TMAX,317
19830613,TOBS,161
19830614,TMIN,144
19830614,TMAX,322
19830614,TOBS,200
19830615,TMIN,150
19830615,TMAX,317
19830615,TOBS,167
19830616,TMIN,161
19830616,TMAX,289
19830616,TOBS,183
19830617,TMIN,172
19830617,TMAX,317
19830617,TOBS,194
19830618,TMIN,167
19830618,TMAX,283
19830618,TOBS,189
19830619,TMIN,178
19830619,TMAX,283
19830619,TOBS,206
19830620,TMIN,183
19830620,TMAX,300
19830620,TOBS,200
19830621,TMIN,167
19830621,TMAX,289
19830621,TOBS,178
19830622,TMIN,167
19830622,TMAX,306
19830622,TOBS,183
19830623,TMIN,167
19830623,TMAX,306
19830623,TOBS,183
19830624,TMIN,172
19830624,TMAX,333
19830624,TOBS,189
19830625,TMIN,161
19830625,TMAX,356
19830625,TOBS,178
19830626,TMIN,156
19830626,TMAX,333
19830626,TOBS,178
19830627,TMIN,167
19830627,TMAX,339
19830627,TOBS,194
19830628,TMIN,183
19830628,TMAX,328
19830628,TOBS,222
19830629,TMIN,194
19830629,TMAX,300
19830629,TOBS,206
19830630,TMIN,194
19830630,TMAX,267
19830630,TOBS,228
19830701,TMIN,183
19830701,TMAX,311
19830701,TOBS,200
19830702,TMIN,189
19830702,TMAX,344
19830702,TOBS,233
19830703,TMIN,206
19830703,TMAX,350
19830703,TOBS,228
19830704,TMIN,217
19830704,TMAX,311
19830704,TOBS,244
19830705,TMIN,183
19830705,TMAX,294
19830705,TOBS,189
19830706,TMIN,106
19830706,TMAX,283
19830706,TOBS,128
19830707,TMIN,89
19830707,TMAX,233
19830707,TOBS,106
19830708,TMIN,94
19830708,TMAX,267
19830708,TOBS,122
19830709,TMIN,106
19830709,TMAX,289
19830709,TOBS,139
19830710,TMIN,133
19830710,TMAX,317
19830710,TOBS,189
19830711,TMIN,178
19830711,TMAX,306
19830711,TOBS,189
19830712,TMIN,178
19830712,TMAX,333
19830712,TOBS,189
19830713,TMIN,183
19830713,TMAX,356
19830713,TOBS,206
19830714,TMIN,194
19830714,TMAX,350
19830714,TOBS,206
19830715,TMIN,200
19830715,TMAX,361
19830715,TOBS,217
19830716,TMIN,206
19830716,TMAX,350
19830716,TOBS,217
19830717,TMIN,200
19830717,TMAX,350
19830717,TOBS,211
19830718,TMIN,200
19830718,TMAX,356
19830718,TOBS,228
19830719,TMIN,217
19830719,TMAX,356
19830719,TOBS,228
19830720,TMIN,222
19830720,TMAX,344
19830720,TOBS,233
19830721,TMIN,239
19830721,TMAX,356
19830721,TOBS,289
19830722,TMIN,211
19830722,TMAX,383
19830722,TOBS,222
19830723,TMIN,211
19830723,TMAX,378
19830723,TOBS,233
19830724,TMIN,228
19830724,TMAX,389
19830724,TOBS,239
19830725,TMIN,200
19830725,TMAX,339
19830725,TOBS,222
19830726,TMIN,161
19830726,TMAX,294
19830726,TOBS,206
19830727,TMIN,133
19830727,TMAX,317
19830727,TOBS,150
19830728,TMIN,144
19830728,TMAX,328
19830728,TOBS,178
19830729,TMIN,172
19830729,TMAX,350
19830729,TOBS,217
19830730,TMIN,183
19830730,TMAX,350
19830730,TOBS,194
19830731,TMIN,183
19830731,TMAX,350
19830731,TOBS,222
19830801,TMIN,228
19830801,TMAX,361
19830801,TOBS,244
19830802,TMIN,150
19830802,TMAX,322
19830802,TOBS,167
19830803,TMIN,150
19830803,TMAX,317
19830803,TOBS,167
19830804,TMIN,156
19830804,TMAX,350
19830804,TOBS,183
19830805,TMIN,178
19830805,TMAX,317
19830805,TOBS,206
19830806,TMIN,200
19830806,TMAX,361
19830806,TOBS,211
19830807,TMIN,194
19830807,TMAX,333
19830807,TOBS,206
19830808,TMIN,167
19830808,TMAX,344
19830808,TOBS,217
19830809,TMIN,167
19830809,TMAX,367
19830809,TOBS,189
19830810,TMIN,150
19830810,TMAX,328
19830810,TOBS,161
19830811,TMIN,150
19830811,TMAX,344
19830811,TOBS,256
19830812,TMIN,183
19830812,TMAX,294
19830812,TOBS,194
19830813,TMIN,117
19830813,TMAX,267
19830813,TOBS,128
19830814,TMIN,111
19830814,TMAX,289
19830814,TOBS,122
19830815,TMIN,111
19830815,TMAX,300
19830815,TOBS,150
19830816,TMIN,133
19830816,TMAX,311
19830816,TOBS,167
19830817,TMIN,156
19830817,TMAX,339
19830817,TOBS,189
19830818,TMIN,183
19830818,TMAX,294
19830818,TOBS,250
19830819,TMIN,244
19830819,TMAX,356
19830819,TOBS,256
19830820,TMIN,228
19830820,TMAX,383
19830820,TOBS,272
19830821,TMIN,217
19830821,TMAX,394
19830821,TOBS,283
19830822,TMIN,222
19830822,TMAX,383
19830822,TOBS,233
19830823,TMIN,217
19830823,TMAX,344
19830823,TOBS,233
19830824,TMIN,211
19830824,TMAX,328
19830824,TOBS,228
19830825,TMIN,172
19830825,TMAX,350
19830825,TOBS,189
19830826,TMIN,172
19830826,TMAX,361
19830826,TOBS,194
19830827,TMIN,183
19830827,TMAX,361
19830827,TOBS,222
19830828,TMIN,194
19830828,TMAX,333
19830828,TOBS,222
19830829,TMIN,178
19830829,TMAX,322
19830829,TOBS,189
19830830,TMIN,167
19830830,TMAX,344
19830830,TOBS,178
19830831,TMIN,161
19830831,TMAX,361
19830831,TOBS,217
19830901,TMIN,167
19830901,TMAX,306
19830901,TOBS,178
19830902,TMIN,139
19830902,TMAX,322
19830902,TOBS,150
19830903,TMIN,133
19830903,TMAX,328
19830903,TOBS,150
19830904,TMIN,139
19830904,TMAX,339
19830904,TOBS,172
19830905,TMIN,172
19830905,TMAX,333
19830905,TOBS,217
19830906,TMIN,206
19830906,TMAX,333
19830906,TOBS,239
19830907,TMIN,194
19830907,TMAX,322
19830907,TOBS,211
19830908,TMIN,94
19830908,TMAX,306
19830908,TOBS,117
19830909,TMIN,94
19830909,TMAX,333
19830909,TOBS,117
19830910,TMIN,106
19830910,TMAX,361
19830910,TOBS,178
19830911,TMIN,161
19830911,TMAX,361
19830911,TOBS,194
19830912,TMIN,189
19830912,TMAX,350
19830912,TOBS,200
19830913,TMIN,156
19830913,TMAX,283
19830913,TOBS,172
19830914,TMIN,122
19830914,TMAX,278
19830914,TOBS,128
19830915,TMIN,61
19830915,TMAX,250
19830915,TOBS,72
19830916,TMIN,167
19830916,TMAX,256
19830916,TOBS,178
19830917,TMIN,89
19830917,TMAX,283
19830917,TOBS,100
19830918,TMIN,83
19830918,TMAX,289
19830918,TOBS,217
19830919,TMIN,178
19830919,TMAX,339
19830919,TOBS,183
19830920,TMIN,172
19830920,TMAX,333
19830920,TOBS,217
19830921,TMIN,83
19830921,TMAX,294
19830921,TOBS,100
19830922,TMIN,0
19830922,TMAX,144
19830922,TOBS,28
19830923,TMIN,-6
19830923,TMAX,178
19830923,TOBS,33
19830924,TMIN,6
19830924,TMAX,178
19830924,TOBS,17
19830925,TMIN,0
19830925,TMAX,206
19830925,TOBS,22
19830926,TMIN,11
19830926,TMAX,233
19830926,TOBS,144
19830927,TMIN,89
19830927,TMAX,228
19830927,TOBS,100
19830928,TMIN,83
19830928,TMAX,267
19830928,TOBS,139
19830929,TMIN,78
19830929,TMAX,283
19830929,TOBS,94
19830930,TMIN,56
19830930,TMAX,283
19830930,TOBS,72
19831001,TMIN,56
19831001,TMAX,283
19831001,TOBS,94
19831002,TMIN,78
19831002,TMAX,239
19831002,TOBS,94
19831003,TMIN,89
19831003,TMAX,306
19831003,TOBS,106
19831004,TMIN,89
19831004,TMAX,311
19831004,TOBS,211
19831005,TMIN,167
19831005,TMAX,217
19831005,TOBS,178
19831006,TMIN,72
19831006,TMAX,222
19831006,TOBS,83
19831007,TMIN,28
19831007,TMAX,228
19831007,TOBS,44
19831008,TMIN,28
19831008,TMAX,244
19831008,TOBS,56
19831009,TMIN,44
19831009,TMAX,272
19831009,TOBS,128
19831010,TMIN,72
19831010,TMAX,200
19831010,TOBS,83
19831011,TMIN,67
19831011,TMAX,222
19831011,TOBS,89
19831012,TMIN,78
19831012,TMAX,250
19831012,TOBS,167
19831013,TMIN,83
19831013,TMAX,217
19831013,TOBS,94
19831014,TMIN,33
19831014,TMAX,111
19831014,TOBS,44
19831015,TMIN,17
19831015,TMAX,178
19831015,TOBS,28
19831016,TMIN,17
19831016,TMAX,222
19831016,TOBS,28
19831017,TMIN,22
19831017,TMAX,239
19831017,TOBS,89
19831018,TMIN,83
19831018,TMAX,183
19831018,TOBS,100
19831019,TMIN,78
19831019,TMAX,106
19831019,TOBS,89
19831020,TMIN,72
19831020,TMAX,156
19831020,TOBS,83
19831021,TMIN,83
19831021,TMAX,117
19831021,TOBS,111
19831022,TMIN,106
19831022,TMAX,156
19831022,TOBS,150
19831023,TMIN,22
19831023,TMAX,150
19831023,TOBS,139
19831024,TMIN,122
19831024,TMAX,156
19831024,TOBS,133
19831025,TMIN,111
19831025,TMAX,150
19831025,TOBS,117
19831026,TMIN,-6
19831026,TMAX,144
19831026,TOBS,17
19831027,TMIN,0
19831027,TMAX,156
19831027,TOBS,17
19831028,TMIN,-6
19831028,TMAX,167
19831028,TOBS,106
19831029,TMIN,72
19831029,TMAX,244
19831029,TOBS,89
19831030,TMIN,39
19831030,TMAX,144
19831030,TOBS,50
19831031,TMIN,39
19831031,TMAX,150
19831031,TOBS,50
19831101,TMIN,39
19831101,TMAX,189
19831101,TOBS,111
19831102,TMIN,72
19831102,TMAX,233
19831102,TOBS,139
19831103,TMIN,83
19831103,TMAX,183
19831103,TOBS,133
19831104,TMIN,-6
19831104,TMAX,100
19831104,TOBS,6
19831105,TMIN,-28
19831105,TMAX,94
19831105,TOBS,-17
19831106,TMIN,-33
19831106,TMAX,139
19831106,TOBS,-22
19831107,TMIN,-33
19831107,TMAX,172
19831107,TOBS,28
19831108,TMIN,-11
19831108,TMAX,122
19831108,TOBS,0
19831109,TMIN,-11
19831109,TMAX,211
19831109,TOBS,11
19831110,TMIN,6
19831110,TMAX,222
19831110,TOBS,100
19831111,TMIN,44
19831111,TMAX,150
19831111,TOBS,50
19831112,TMIN,-33
19831112,TMAX,50
19831112,TOBS,-22
19831113,TMIN,-39
19831113,TMAX,56
19831113,TOBS,-6
19831114,TMIN,-44
19831114,TMAX,72
19831114,TOBS,-33
19831115,TMIN,-44
19831115,TMAX,106
19831115,TOBS,67
19831116,TMIN,39
19831116,TMAX,89
19831116,TOBS,44
19831117,TMIN,28
19831117,TMAX,56
19831117,TOBS,39
19831118,TMIN,6
19831118,TMAX,83
19831118,TOBS,17
19831119,TMIN,11
19831119,TMAX,139
19831119,TOBS,100
19831120,TMIN,100
19831120,TMAX,217
19831120,TOBS,133
19831121,TMIN,28
19831121,TMAX,156
19831121,TOBS,72
19831122,TMIN,0
19831122,TMAX,183
19831122,TOBS,17
19831123,TMIN,6
19831123,TMAX,183
19831123,TOBS,128
19831124,TMIN,22
19831124,TMAX,178
19831124,TOBS,33
19831125,TMIN,-56
19831125,TMAX,33
19831125,TOBS,-33
19831126,TMIN,-39
19831126,TMAX,117
19831126,TOBS,56
19831127,TMIN,-17
19831127,TMAX,156
19831127,TOBS,-6
19831128,TMIN,-6
19831128,TMAX,117
19831128,TOBS,111
19831129,TMIN,17
19831129,TMAX,117
19831129,TOBS,28
19831130,TMIN,6
19831130,TMAX,39
19831130,TOBS,17
19831201,TMIN,-39
19831201,TMAX,67
19831201,TOBS,-22
19831202,TMIN,-72
19831202,TMAX,11
19831202,TOBS,-33
19831203,TMIN,-39
19831203,TMAX,11
19831203,TOBS,-6
19831204,TMIN,-6
19831204,TMAX,56
19831204,TOBS,39
19831205,TMIN,17
19831205,TMAX,44
19831205,TOBS,39
19831206,TMIN,39
19831206,TMAX,83
19831206,TOBS,78
19831207,TMIN,-67
19831207,TMAX,100
19831207,TOBS,-61
19831208,TMIN,-67
19831208,TMAX,33
19831208,TOBS,0
19831209,TMIN,-22
19831209,TMAX,17
19831209,TOBS,6
19831210,TMIN,6
19831210,TMAX,72
19831210,TOBS,17
19831211,TMIN,-6
19831211,TMAX,89
19831211,TOBS,44
19831212,TMIN,39
19831212,TMAX,106
19831212,TOBS,100
19831213,TMIN,28
19831213,TMAX,100
19831213,TOBS,44
19831214,TMIN,28
19831214,TMAX,61
19831214,TOBS,50
19831215,TMIN,-17
19831215,TMAX,72
19831215,TOBS,-11
19831216,TMIN,-56
19831216,TMAX,11
19831216,TOBS,-50
19831217,TMIN,-67
19831217,TMAX,-28
19831217,TOBS,-56
19831218,TMIN,-94
19831218,TMAX,-11
19831218,TOBS,-67
19831219,TMIN,-167
19831219,TMAX,-33
19831219,TOBS,-167
19831220,TMIN,-161
19831220,TMAX,-83
19831220,TOBS,-94
19831221,TMIN,-117
19831221,TMAX,-22
19831221,TOBS,-33
19831222,TMIN,-61
19831222,TMAX,56
19831222,TOBS,-28
19831223,TMIN,-172
19831223,TMAX,-17
19831223,TOBS,-150
19831224,TMIN,-239
19831224,TMAX,-122
19831224,TOBS,-233
19831225,TMIN,-256
19831225,TMAX,-217
19831225,TOBS,-233
19831226,TMIN,-233
19831226,TMAX,-156
19831226,TOBS,-167
19831227,TMIN,-183
19831227,TMAX,-56
19831227,TOBS,-78
19831228,TMIN,-100
19831228,TMAX,-11
19831228,TOBS,-11
19831229,TMIN,-172
19831229,TMAX,0
19831229,TOBS,-172
19831230,TMIN,-228
19831230,TMAX,-100
19831230,TOBS,-228
19831231,TMIN,-233
19831231,TMAX,-89
19831231,TOBS,-167
19840101,TMIN,-200
19840101,TMAX,0
19840101,TOBS,-44
19840102,TMIN,-50
19840102,TMAX,44
19840102,TOBS,11
19840103,TMIN,-61
19840103,TMAX,72
19840103,TOBS,-22
19840104,TMIN,-39
19840104,TMAX,39
19840104,TOBS,28
19840105,TMIN,-6
19840105,TMAX,56
19840105,TOBS,0
19840106,TMIN,-11
19840106,TMAX,50
19840106,TOBS,33
19840107,TMIN,-78
19840107,TMAX,44
19840107,TOBS,-67
19840108,TMIN,-83
19840108,TMAX,39
19840108,TOBS,17
19840109,TMIN,-22
19840109,TMAX,61
19840109,TOBS,-22
19840110,TMIN,-44
19840110,TMAX,89
19840110,TOBS,-44
19840111,TMIN,-161
19840111,TMAX,-11
19840111,TOBS,-161
19840112,TMIN,-167
19840112,TMAX,-44
19840112,TOBS,-100
19840113,TMIN,-117
19840113,TMAX,-22
19840113,TOBS,-56
19840114,TMIN,-56
19840114,TMAX,17
19840114,TOBS,-50
19840115,TMIN,-78
19840115,TMAX,11
19840115,TOBS,-67
19840116,TMIN,-100
19840116,TMAX,-28
19840116,TOBS,-100
19840117,TMIN,-39
19840117,TMAX,17
19840117,TOBS,-39
19840118,TMIN,-83
19840118,TMAX,-11
19840118,TOBS,-83
19840119,TMIN,-239
19840119,TMAX,-56
19840119,TOBS,-239
19840120,TMIN,-256
19840120,TMAX,-100
19840120,TOBS,-156
19840121,TMIN,-294
19840121,TMAX,-128
19840121,TOBS,-294
19840122,TMIN,-311
19840122,TMAX,-117
19840122,TOBS,-206
19840123,TMIN,-217
19840123,TMAX,11
19840123,TOBS,-106
19840124,TMIN,-111
19840124,TMAX,39
19840124,TOBS,39
19840125,TMIN,33
19840125,TMAX,44
19840125,TOBS,-11
19840126,TMIN,-6
19840126,TMAX,22
19840126,TOBS,11
19840127,TMIN,-50
19840127,TMAX,111
19840127,TOBS,-28
19840128,TMIN,-111
19840128,TMAX,17
19840128,TOBS,-78
19840129,TMIN,-94
19840129,TMAX,17
19840129,TOBS,-11
19840130,TMIN,-61
19840130,TMAX,11
19840130,TOBS,0
19840131,TMIN,-111
19840131,TMAX,33
19840131,TOBS,-100
19840201,TMIN,-111
19840201,TMAX,6
19840201,TOBS,-17
19840202,TMIN,-56
19840202,TMAX,89
19840202,TOBS,-56
19840203,TMIN,-56
19840203,TMAX,150
19840203,TOBS,61
19840204,TMIN,-22
19840204,TMAX,61
19840204,TOBS,11
19840205,TMIN,-39
19840205,TMAX,56
19840205,TOBS,-39
19840206,TMIN,-111
19840206,TMAX,17
19840206,TOBS,-83
19840207,TMIN,-139
19840207,TMAX,-50
19840207,TOBS,-139
19840208,TMIN,-150
19840208,TMAX,-17
19840208,TOBS,-150
19840209,TMIN,-150
19840209,TMAX,56
19840209,TOBS,-56
19840210,TMIN,-72
19840210,TMAX,150
19840210,TOBS,6
19840211,TMIN,0
19840211,TMAX,117
19840211,TOBS,56
19840212,TMIN,39
19840212,TMAX,144
19840212,TOBS,61
19840213,TMIN,44
19840213,TMAX,222
19840213,TOBS,128
